Depart;Arriver;Cost
42;54;0.964844904
42;55;0.956774006
42;56;0.958139535
42;57;0.95902354
42;58;0.960046323
42;59;0.962318841
42;60;0.955967555
42;61;0.957600231
42;62;0.96057971
42;63;0.956043956
42;64;0.956069364
42;65;0.960046323
42;66;0.958888246
42;67;0.957861087
42;68;0.952965235
42;69;0.964317841
42;70;0.965253239
42;71;0.965253239
42;72;0.961208173
42;73;0.973714953
42;74;0.972214098
42;75;0.967477293
42;76;0.942874693
42;77;0.964788732
42;78;0.966686148
42;79;0.967251462
42;80;0.964391691
42;81;0.966968723
42;82;0.966686148
42;83;0.946848678
42;84;0.97107438
42;85;0.966558153
42;86;0.967261905
42;87;0.968851973
42;88;0.966863905
42;89;0.964370546
42;90;0.966974115
42;91;0.968694625
42;92;0.96635183
42;93;0.971276281
42;94;0.963620231
42;95;0.966212211
42;96;0.959171598
42;97;0.967400881
42;98;0.941176471
42;99;0.941312518
42;100;0.929844738
42;101;0.939507959
42;102;0.953413419
42;103;0.932261768
42;104;0.937879226
42;105;0.939724455
42;106;0.941722238
42;107;0.941924299
42;108;0.949868074
42;109;0.932603687
42;110;0.939059779
42;111;0.947153285
42;112;0.937971014
42;113;0.95659876
42;114;0.966423358
42;115;0.955046145
42;116;0.962325719
42;117;0.961504555
42;118;0.942804428
42;119;0.962874963
42;120;0.95229523
42;121;0.949562066
42;122;0.952547307
42;123;0.95349535
43;44;0.967439132
43;45;0.970144842
43;46;0.942979767
43;47;0.932885906
43;48;0.953068592
43;49;0.893725992
43;50;0.968066233
43;51;0.957434053
43;52;0.95367365
43;53;0.958969751
43;54;0.9660867
43;55;0.955111497
43;56;0.957051654
43;57;0.95967508
43;58;0.959537572
43;59;0.961805556
43;60;0.956043956
43;61;0.959976965
43;62;0.959490741
43;63;0.959006928
43;64;0.956722447
43;65;0.959537572
43;66;0.958381503
43;67;0.956193792
43;68;0.950714494
43;69;0.961388806
43;70;0.967666079
43;71;0.970605526
43;72;0.965415312
43;73;0.979008746
43;74;0.978686131
43;75;0.971629131
43;76;0.939914163
43;77;0.9695372
43;78;0.971411902
43;79;0.971978984
43;80;0.962085308
43;81;0.97169536
43;82;0.971411902
43;83;0.948680777
43;84;0.967589864
43;85;0.964844904
43;86;0.964349376
43;87;0.965353864
43;88;0.965741288
43;89;0.963841138
43;90;0.964062964
43;91;0.966981132
43;92;0.965232764
43;93;0.970144842
43;94;0.963094184
43;95;0.965680473
43;96;0.96515062
43;97;0.970389915
43;98;0.941857102
43;99;0.944300144
43;100;0.932261768
43;101;0.93672349
43;102;0.954665107
43;103;0.932951289
43;104;0.939140467
43;105;0.942120344
43;106;0.942402315
43;107;0.944909143
43;108;0.949370793
43;109;0.931569868
43;110;0.938006952
43;111;0.946662781
43;112;0.936921296
43;113;0.956675508
43;114;0.968230836
43;115;0.954531947
43;116;0.960615931
43;117;0.963332356
43;118;0.936771025
43;119;0.965312778
43;120;0.949386044
43;121;0.947241483
43;122;0.957861087
43;123;0.950584007
44;45;0.970484061
44;46;0.946434037
44;47;0.9442583
44;48;0.967257435
44;49;0.90316395
44;50;0.962503691
44;51;0.972164023
44;52;0.959340012
44;53;0.973086124
44;54;0.975853946
44;55;0.967611336
44;56;0.967255868
44;57;0.964658169
44;58;0.966810967
44;59;0.965039006
44;60;0.968524401
44;61;0.966647499
44;62;0.966772609
44;63;0.965119631
44;64;0.969173149
44;65;0.966810967
44;66;0.966810967
44;67;0.967555041
44;68;0.965055329
44;69;0.974895397
44;70;0.985617846
44;71;0.983856765
44;72;0.983471074
44;73;0.979330422
44;74;0.977842566
44;75;0.990654206
44;76;0.940924395
44;77;0.98800819
44;78;0.985144189
44;79;0.985718449
44;80;0.982549542
44;81;0.984848485
44;82;0.985144189
44;83;0.948465547
44;84;0.986172404
44;85;0.981120944
44;86;0.980124592
44;87;0.982850384
44;88;0.98142141
44;89;0.977804084
44;90;0.979833926
44;91;0.983220489
44;92;0.982641954
44;93;0.980519481
44;94;0.980542453
44;95;0.979615953
44;96;0.980241817
44;97;0.981264637
44;98;0.93818602
44;99;0.942363112
44;100;0.928059616
44;101;0.947489902
44;102;0.950934579
44;103;0.928755365
44;104;0.935483871
44;105;0.94248927
44;106;0.938150289
44;107;0.94297235
44;108;0.96025716
44;109;0.942291128
44;110;0.950535146
44;111;0.956926659
44;112;0.947702976
44;113;0.952913479
44;114;0.977881257
44;115;0.967952522
44;116;0.98048492
44;117;0.983596954
44;118;0.945142507
44;119;0.97276495
44;120;0.952751196
44;121;0.947019868
44;122;0.951247824
44;123;0.954545455
45;46;0.949089787
45;47;0.941357077
45;48;0.953678474
45;49;0.902352562
45;50;0.96994942
45;51;0.967722474
45;52;0.967339667
45;53;0.968053044
45;54;0.969139466
45;55;0.963286713
45;56;0.964087591
45;57;0.962054874
45;58;0.962489096
45;59;0.96419214
45;60;0.963631074
45;61;0.965816918
45;62;0.966521106
45;63;0.963694453
45;64;0.964296081
45;65;0.962489096
45;66;0.964815353
45;67;0.963806188
45;68;0.960093897
45;69;0.96686747
45;70;0.976042591
45;71;0.976634132
45;72;0.97620464
45;73;0.978586096
45;74;0.979435958
45;75;0.974102413
45;76;0.934896637
45;77;0.972001179
45;78;0.976225418
45;79;0.976211454
45;80;0.968107303
45;81;0.976512038
45;82;0.976225418
45;83;0.962660443
45;84;0.974206937
45;85;0.979785969
45;86;0.976382661
45;87;0.97794994
45;88;0.980089153
45;89;0.978228452
45;90;0.976688583
45;91;0.981311184
45;92;0.980136377
45;93;0.982748364
45;94;0.979203803
45;95;0.980649003
45;96;0.975334324
45;97;0.969911504
45;98;0.952270081
45;99;0.957026713
45;100;0.940225238
45;101;0.946511628
45;102;0.963507946
45;103;0.942634765
45;104;0.948345908
45;105;0.956471606
45;106;0.952242283
45;107;0.95821242
45;108;0.956419317
45;109;0.936650275
45;110;0.943748178
45;111;0.954252199
45;112;0.942066958
45;113;0.96856465
45;114;0.970087977
45;115;0.966507177
45;116;0.971990465
45;117;0.968713105
45;118;0.943466172
45;119;0.977326969
45;120;0.959614225
45;121;0.955703883
45;122;0.953216374
45;123;0.957805907
46;47;0.950255102
46;48;0.962287869
46;49;0.934942991
46;50;0.957407407
46;51;0.965560426
46;52;0.943640283
46;53;0.96340319
46;54;0.955370883
46;55;0.933252794
46;56;0.935230024
46;57;0.933131619
46;58;0.931283906
46;59;0.933011467
46;60;0.93305187
46;61;0.930051036
46;62;0.934821967
46;63;0.928958459
46;64;0.932009627
46;65;0.931283906
46;66;0.933694997
46;67;0.936157337
46;68;0.93276544
46;69;0.960300094
46;70;0.950920245
46;71;0.947852761
46;72;0.949706881
46;73;0.944647202
46;74;0.945476698
46;75;0.946597498
46;76;0.93525641
46;77;0.944987775
46;78;0.942178941
46;79;0.942752741
46;80;0.948051948
46;81;0.942465753
46;82;0.942178941
46;83;0.934986393
46;84;0.950184502
46;85;0.95035461
46;86;0.95719603
46;87;0.953323029
46;88;0.950678175
46;89;0.954207921
46;90;0.95627907
46;91;0.952
46;92;0.949569496
46;93;0.955260722
46;94;0.952234206
46;95;0.955528104
46;96;0.943896424
46;97;0.942795962
46;98;0.932730015
46;99;0.928077039
46;100;0.923399162
46;101;0.927990359
46;102;0.944766555
46;103;0.922939068
46;104;0.929924812
46;105;0.921744325
46;106;0.933293088
46;107;0.928120301
46;108;0.942290076
46;109;0.923261391
46;110;0.934138973
46;111;0.937671025
46;112;0.929390465
46;113;0.939403261
46;114;0.938279112
46;115;0.956872479
46;116;0.952704791
46;117;0.939087848
46;118;0.958921694
46;119;0.956979263
46;120;0.950265874
46;121;0.94992126
46;122;0.923310094
46;123;0.947137942
47;48;0.961225766
47;49;0.94796531
47;50;0.94963145
47;51;0.947040498
47;52;0.931657983
47;53;0.948646125
47;54;0.942725881
47;55;0.930568079
47;56;0.934337349
47;57;0.933453779
47;58;0.931613677
47;59;0.931531532
47;60;0.927370948
47;61;0.92799522
47;62;0.931531532
47;63;0.925704014
47;64;0.929341317
47;65;0.931613677
47;66;0.930413917
47;67;0.934056007
47;68;0.93551317
47;69;0.956765163
47;70;0.944444444
47;71;0.948107448
47;72;0.948725821
47;73;0.938256659
47;74;0.937859958
47;75;0.944427574
47;76;0.974489796
47;77;0.943430657
47;78;0.942459116
47;79;0.943030303
47;80;0.951384615
47;81;0.942744623
47;82;0.942459116
47;83;0.922058381
47;84;0.947368421
47;85;0.946916232
47;86;0.951234568
47;87;0.952937558
47;88;0.948466258
47;89;0.945812808
47;90;0.951558161
47;91;0.95101041
47;92;0.946144431
47;93;0.949953945
47;94;0.942655627
47;95;0.947756607
47;96;0.949079755
47;97;0.946727549
47;98;0.91804263
47;99;0.918837975
47;100;0.910661108
47;101;0.92173913
47;102;0.929243851
47;103;0.909631391
47;104;0.915294822
47;105;0.916171225
47;106;0.918594172
47;107;0.918287938
47;108;0.933454877
47;109;0.918854415
47;110;0.920625376
47;111;0.931316188
47;112;0.923723724
47;113;0.928680747
47;114;0.947655068
47;115;0.960172893
47;116;0.94863119
47;117;0.941821505
47;118;0.968710089
47;119;0.935016939
47;120;0.967320261
47;121;0.970855531
47;122;0.918250377
47;123;0.965452848
48;49;0.929040736
48;50;0.958812841
48;51;0.971744472
48;52;0.948927168
48;53;0.97269101
48;54;0.961038961
48;55;0.949896235
48;56;0.950089127
48;57;0.94980695
48;58;0.950295858
48;59;0.947274882
48;60;0.945529899
48;61;0.946654878
48;62;0.947867299
48;63;0.944444444
48;64;0.948021264
48;65;0.950295858
48;66;0.947928994
48;67;0.951588952
48;68;0.953120334
48;69;0.978840846
48;70;0.964479229
48;71;0.966887417
48;72;0.963972147
48;73;0.955820896
48;74;0.955455904
48;75;0.963162624
48;76;0.947203017
48;77;0.960407918
48;78;0.95818399
48;79;0.958756724
48;80;0.963592233
48;81;0.958470272
48;82;0.95818399
48;83;0.933808252
48;84;0.966203983
48;85;0.964599092
48;86;0.969567864
48;87;0.971185927
48;88;0.965517241
48;89;0.962962963
48;90;0.969272893
48;91;0.967995169
48;92;0.963789982
48;93;0.966999697
48;94;0.960991836
48;95;0.964848485
48;96;0.958862674
48;97;0.95827079
48;98;0.930411608
48;99;0.929394387
48;100;0.921856639
48;101;0.936409346
48;102;0.941000299
48;103;0.920821114
48;104;0.9276646
48;105;0.927859238
48;106;0.929777778
48;107;0.929436079
48;108;0.952352412
48;109;0.933490288
48;110;0.940094899
48;111;0.948970457
48;112;0.938981043
48;113;0.94597042
48;114;0.957326171
48;115;0.970471842
48;116;0.968759478
48;117;0.955842595
48;118;0.964128383
48;119;0.951715761
48;120;0.959803621
48;121;0.955205437
48;122;0.930675394
48;123;0.95734888
49;50;0.907156673
49;51;0.923429319
49;52;0.898681248
49;53;0.922523701
49;54;0.910961106
49;55;0.888748818
49;56;0.89260897
49;57;0.892327123
49;58;0.889308176
49;59;0.890428212
49;60;0.885462555
49;61;0.886313811
49;62;0.890428212
49;63;0.88379397
49;64;0.887633396
49;65;0.889308176
49;66;0.888679245
49;67;0.892327123
49;68;0.893617021
49;69;0.923881085
49;70;0.905829596
49;71;0.906470211
49;72;0.907508862
49;73;0.895873016
49;74;0.897297297
49;75;0.902198152
49;76;0.931589537
49;77;0.901084876
49;78;0.899618806
49;79;0.900190718
49;80;0.914082687
49;81;0.899904671
49;82;0.899618806
49;83;0.889239508
49;84;0.910083494
49;85;0.911433172
49;86;0.917692806
49;87;0.914433323
49;88;0.91242756
49;89;0.9114415
49;90;0.91739553
49;91;0.91066838
49;92;0.910083494
49;93;0.910087013
49;94;0.910202768
49;95;0.914193548
49;96;0.906632325
49;97;0.903225806
49;98;0.88637079
49;99;0.883516484
49;100;0.878277154
49;101;0.885256209
49;102;0.896463842
49;103;0.877258567
49;104;0.882962033
49;105;0.87788162
49;106;0.886929134
49;107;0.882962033
49;108;0.90277335
49;109;0.886178862
49;110;0.890920555
49;111;0.899397017
49;112;0.89231738
49;113;0.90009637
49;114;0.897492859
49;115;0.918638574
49;116;0.914433323
49;117;0.897411314
49;118;0.950302216
49;119;0.900743615
49;120;0.925138934
49;121;0.931840632
49;122;0.8782031
49;123;0.923831317
50;51;0.96016898
50;52;0.95040095
50;53;0.958697618
50;54;0.962303354
50;55;0.953657826
50;56;0.956775701
50;57;0.955328467
50;58;0.952879581
50;59;0.954571928
50;60;0.954016298
50;61;0.953926398
50;62;0.956319161
50;63;0.95293434
50;64;0.954123113
50;65;0.952879581
50;66;0.955206515
50;67;0.954744526
50;68;0.951570296
50;69;0.97077433
50;70;0.966272189
50;71;0.966863905
50;72;0.962213627
50;73;0.974765258
50;74;0.974434323
50;75;0.9661466
50;76;0.938888889
50;77;0.963443396
50;78;0.965355255
50;79;0.965922444
50;80;0.962432916
50;81;0.965051395
50;82;0.965355255
50;83;0.95010213
50;84;0.965599051
50;85;0.965804341
50;86;0.964114833
50;87;0.965126677
50;88;0.966111772
50;89;0.964200477
50;90;0.963826607
50;91;0.96735905
50;92;0.966192171
50;93;0.970544481
50;94;0.964041605
50;95;0.966051221
50;96;0.958977408
50;97;0.963115963
50;98;0.944395924
50;99;0.943944235
50;100;0.932986713
50;101;0.938644955
50;102;0.954371504
50;103;0.934832757
50;104;0.940493469
50;105;0.940599769
50;106;0.94436353
50;107;0.943976778
50;108;0.9455081
50;109;0.931134259
50;110;0.93877551
50;111;0.942798475
50;112;0.93593477
50;113;0.959359241
50;114;0.968612496
50;115;0.976368531
50;116;0.962146051
50;117;0.958960732
50;118;0.945611867
50;119;0.964488212
50;120;0.973168526
50;121;0.967526555
50;122;0.945890611
50;123;0.971962617
51;52;0.968383017
51;53;0.996637114
51;54;0.974420704
51;55;0.961299852
51;56;0.963291889
51;57;0.958863569
51;58;0.95754717
51;59;0.955135773
51;60;0.958112094
51;61;0.954478708
51;62;0.959268005
51;63;0.954063604
51;64;0.957622131
51;65;0.95754717
51;66;0.958136792
51;67;0.958863569
51;68;0.957453139
51;69;0.977696303
51;70;0.972405519
51;71;0.974805039
51;72;0.97254902
51;73;0.965496728
51;74;0.966338993
51;75;0.97045658
51;76;0.931120852
51;77;0.968320383
51;78;0.964880952
51;79;0.965455628
51;80;0.96191052
51;81;0.965168205
51;82;0.964880952
51;83;0.954155575
51;84;0.9711365
51;85;0.976183298
51;86;0.9805943
51;87;0.977938954
51;88;0.976491863
51;89;0.978826376
51;90;0.980903304
51;91;0.977737665
51;92;0.974143115
51;93;0.980995475
51;94;0.974389876
51;95;0.980072464
51;96;0.965641953
51;97;0.963206701
51;98;0.948952493
51;99;0.950250221
51;100;0.93676815
51;101;0.950191571
51;102;0.960310355
51;103;0.938632379
51;104;0.945572227
51;105;0.943892461
51;106;0.94892235
51;107;0.949102677
51;108;0.963869812
51;109;0.943108504
51;110;0.955673759
51;111;0.960451977
51;112;0.949232586
51;113;0.952180451
51;114;0.964614927
51;115;0.968152866
51;116;0.979752191
51;117;0.958994313
51;118;0.952978056
51;119;0.970045386
51;120;0.955059615
51;121;0.955986457
51;122;0.943966795
51;123;0.95261388
52;53;0.969314079
52;54;0.963270142
52;55;0.965095986
52;56;0.969979598
52;57;0.964452214
52;58;0.961973875
52;59;0.960767219
52;60;0.961951786
52;61;0.960670908
52;62;0.96541703
52;63;0.959118585
52;64;0.962619531
52;65;0.961973875
52;66;0.964296081
52;67;0.960955711
52;68;0.958992384
52;69;0.960312688
52;70;0.962503691
52;71;0.96427517
52;72;0.961995249
52;73;0.958125915
52;74;0.958944282
52;75;0.957696827
52;76;0.923929781
52;77;0.954986761
52;78;0.953413419
52;79;0.953972442
52;80;0.950312407
52;81;0.953692849
52;82;0.953413419
52;83;0.962143273
52;84;0.95945546
52;85;0.96379822
52;86;0.969262907
52;87;0.965496728
52;88;0.964105607
52;89;0.966954451
52;90;0.968973747
52;91;0.965353864
52;92;0.964190589
52;93;0.967933492
52;94;0.965599051
52;95;0.969390788
52;96;0.957579353
52;97;0.954063604
52;98;0.957001743
52;99;0.95884058
52;100;0.943787835
52;101;0.958792803
52;102;0.967685076
52;103;0.94618705
52;104;0.951911935
52;105;0.955395683
52;106;0.956395349
52;107;0.959443801
52;108;0.970017637
52;109;0.951198383
52;110;0.961303462
52;111;0.966042155
52;112;0.956117408
52;113;0.96625222
52;114;0.954918033
52;115;0.955223881
52;116;0.963712076
52;117;0.947554508
52;118;0.932469935
52;119;0.959499702
52;120;0.944645006
52;121;0.944276196
52;122;0.952130765
52;123;0.942839952
53;54;0.974143115
53;55;0.962219599
53;56;0.965986395
53;57;0.96096984
53;58;0.958468336
53;59;0.956060159
53;60;0.959033304
53;61;0.955399061
53;62;0.960188735
53;63;0.954986761
53;64;0.958541605
53;65;0.958468336
53;66;0.959057437
53;67;0.959787108
53;68;0.958382878
53;69;0.976190476
53;70;0.974528019
53;71;0.976925382
53;72;0.975286317
53;73;0.967607727
53;74;0.967261905
53;75;0.97137746
53;76;0.932749453
53;77;0.968647357
53;78;0.965804341
53;79;0.966379054
53;80;0.962247055
53;81;0.966091612
53;82;0.965804341
53;83;0.953309693
53;84;0.972063683
53;85;0.976506024
53;86;0.983338382
53;87;0.979468599
53;88;0.977416441
53;89;0.980356603
53;90;0.983646275
53;91;0.978659453
53;92;0.975067588
53;93;0.981916817
53;94;0.975316075
53;95;0.982202112
53;96;0.966576332
53;97;0.964136282
53;98;0.948113208
53;99;0.948823529
53;100;0.935361217
53;101;0.950530035
53;102;0.959451401
53;103;0.937810219
53;104;0.9441505
53;105;0.944233577
53;106;0.948082596
53;107;0.948853616
53;108;0.965393795
53;109;0.943451509
53;110;0.955417774
53;111;0.961972668
53;112;0.949572398
53;113;0.951923077
53;114;0.96553773
53;115;0.966666667
53;116;0.981884058
53;117;0.95992823
53;118;0.953961791
53;119;0.967956469
53;120;0.95357361
53;121;0.954489545
53;122;0.944905213
53;123;0.951130116
54;55;0.958139535
54;56;0.962423536
54;57;0.962143273
54;58;0.960255294
54;59;0.959047342
54;60;0.957910015
54;61;0.961271676
54;62;0.958466454
54;63;0.959142278
54;64;0.960324356
54;65;0.960255294
54;66;0.960255294
54;67;0.959231217
54;68;0.955503513
54;69;0.972355769
54;70;0.983180879
54;71;0.976689289
54;72;0.97388724
54;73;0.973953761
54;74;0.974208675
54;75;0.976512038
54;76;0.935672515
54;77;0.974419288
54;78;0.972181552
54;79;0.972751245
54;80;0.967588463
54;81;0.972466315
54;82;0.972181552
54;83;0.956344587
54;84;0.976042591
54;85;0.977461447
54;86;0.980017894
54;87;0.978596908
54;88;0.977764601
54;89;0.978280274
54;90;0.979725701
54;91;0.978987866
54;92;0.976634132
54;93;0.976854599
54;94;0.975103734
54;95;0.98010098
54;96;0.970649274
54;97;0.971748087
54;98;0.948315912
54;99;0.949015064
54;100;0.939210602
54;101;0.948955916
54;102;0.961832061
54;103;0.938740293
54;104;0.946149392
54;105;0.945067587
54;106;0.94828588
54;107;0.950781702
54;108;0.971210341
54;109;0.951226551
54;110;0.954928758
54;111;0.9672323
54;112;0.957885565
54;113;0.95443787
54;114;0.966062025
54;115;0.963603819
54;116;0.978002378
54;117;0.967608952
54;118;0.942989214
54;119;0.970833333
54;120;0.951292844
54;121;0.952179177
54;122;0.954492415
54;123;0.948887553
55;56;0.994563662
55;57;0.986842105
55;58;0.990595611
55;59;0.988302425
55;60;0.994011976
55;61;0.986939239
55;62;0.995720399
55;63;0.986621122
55;64;0.993456615
55;65;0.990595611
55;66;0.994585352
55;67;0.992562929
55;68;0.989074181
55;69;0.956342183
55;70;0.966096784
55;71;0.96783541
55;72;0.963869464
55;73;0.965219891
55;74;0.963154865
55;75;0.965974625
55;76;0.920567804
55;77;0.963326595
55;78;0.965199885
55;79;0.965755396
55;80;0.957664234
55;81;0.964902186
55;82;0.965199885
55;83;0.961692396
55;84;0.967760674
55;85;0.96563774
55;86;0.965153734
55;87;0.968476357
55;88;0.966521106
55;89;0.962898043
55;90;0.965456674
55;91;0.967741935
55;92;0.968341563
55;93;0.96969697
55;94;0.965075669
55;95;0.964712744
55;96;0.962445415
55;97;0.961849711
55;98;0.952082145
55;99;0.961866818
55;100;0.939711294
55;101;0.96011396
55;102;0.962514418
55;103;0.941508901
55;104;0.947667804
55;105;0.965809551
55;106;0.951484018
55;107;0.963594994
55;108;0.964223889
55;109;0.95151687
55;110;0.959154527
55;111;0.964367816
55;112;0.956348074
55;113;0.958163858
55;114;0.967816092
55;115;0.953719977
55;116;0.961471103
55;117;0.957779063
55;118;0.932567282
55;119;0.963179427
55;120;0.948051948
55;121;0.942364825
55;122;0.956446991
55;123;0.949822904
56;57;0.989968472
56;58;0.988006853
56;59;0.985706118
56;60;0.991428571
56;61;0.985490754
56;62;0.993138937
56;63;0.984597832
56;64;0.990877993
56;65;0.988006853
56;66;0.991433467
56;67;0.989395242
56;68;0.985883031
56;69;0.956547443
56;70;0.966318235
56;71;0.969802555
56;72;0.965839416
56;73;0.967165899
56;74;0.96509951
56;75;0.966194741
56;76;0.92433414
56;77;0.963541667
56;78;0.965417867
56;79;0.965974625
56;80;0.956699824
56;81;0.965119631
56;82;0.965417867
56;83;0.964193641
56;84;0.967403958
56;85;0.965859352
56;86;0.966549296
56;87;0.9687043
56;88;0.967327888
56;89;0.964871194
56;90;0.966852449
56;91;0.968549796
56;92;0.969732247
56;93;0.970510949
56;94;0.966462526
56;95;0.966686148
56;96;0.962077013
56;97;0.962641182
56;98;0.955130037
56;99;0.963786712
56;100;0.942711288
56;101;0.963745361
56;102;0.966194741
56;103;0.944507361
56;104;0.950698205
56;105;0.966591166
56;106;0.954532456
56;107;0.965517241
56;108;0.966175195
56;109;0.952272727
56;110;0.959931311
56;111;0.965735675
56;112;0.957118353
56;113;0.96069869
56;114;0.967463288
56;115;0.95450543
56;116;0.962269669
56;117;0.956824109
56;118;0.933333333
56;119;0.962811127
56;120;0.948831707
56;121;0.943137839
56;122;0.958369222
56;123;0.950606329
57;58;0.995717956
57;59;0.992855101
57;60;0.983718937
57;61;0.991467577
57;62;0.985995999
57;63;0.991730824
57;64;0.984895982
57;65;0.995717956
57;66;0.985441051
57;67;0.98739255
57;68;0.983870968
57;69;0.955673759
57;70;0.963134978
57;71;0.96777939
57;72;0.965557501
57;73;0.964583933
57;74;0.963091119
57;75;0.963027152
57;76;0.928895613
57;77;0.9609488
57;78;0.962834918
57;79;0.963390026
57;80;0.957004972
57;81;0.963112392
57;82;0.962834918
57;83;0.959908362
57;84;0.964212976
57;85;0.961493582
57;86;0.96450572
57;87;0.966666667
57;88;0.962379703
57;89;0.960491659
57;90;0.965395894
57;91;0.963609898
57;92;0.963049171
57;93;0.965557501
57;94;0.960932945
57;95;0.961729477
57;96;0.960629921
57;97;0.963520556
57;98;0.950857143
57;99;0.960661345
57;100;0.940742841
57;101;0.958333333
57;102;0.962449451
57;103;0.941409567
57;104;0.947578348
57;105;0.961788848
57;106;0.95025729
57;107;0.962393162
57;108;0.96416185
57;109;0.951434252
57;110;0.95565093
57;111;0.964306275
57;112;0.956273221
57;113;0.963911525
57;114;0.966033391
57;115;0.954812207
57;116;0.959649123
57;117;0.955967555
57;118;0.933050591
57;119;0.957845433
57;120;0.947368421
57;121;0.943452381
57;122;0.956946039
57;123;0.949733885
58;59;0.99715262
58;60;0.988047809
58;61;0.994049306
58;62;0.989749431
58;63;0.99375
58;64;0.989210676
58;65;1
58;66;0.989192264
58;67;0.991150442
58;68;0.988235294
58;69;0.955549014
58;70;0.963562753
58;71;0.967032967
58;72;0.964815353
58;73;0.964429145
58;74;0.962941683
58;75;0.965179856
58;76;0.927064497
58;77;0.963112392
58;78;0.964982778
58;79;0.965537048
58;80;0.959207459
58;81;0.965259833
58;82;0.964982778
58;83;0.958630528
58;84;0.965797101
58;85;0.962510898
58;86;0.964348334
58;87;0.967666764
58;88;0.962812318
58;89;0.959183673
58;90;0.964650891
58;91;0.964617169
58;92;0.964057971
58;93;0.965978482
58;94;0.961370897
58;95;0.961001164
58;96;0.962812318
58;97;0.965676377
58;98;0.948477085
58;99;0.959386538
58;100;0.938983051
58;101;0.957065681
58;102;0.96057554
58;103;0.93965031
58;104;0.945784842
58;105;0.962774958
58;106;0.948447736
58;107;0.961112688
58;108;0.964008062
58;109;0.951895869
58;110;0.955530217
58;111;0.964152567
58;112;0.956719818
58;113;0.963177733
58;114;0.968167479
58;115;0.954691611
58;116;0.959510632
58;117;0.957575758
58;118;0.933614967
58;119;0.95888014
58;120;0.947864507
58;121;0.942780907
58;122;0.956820132
58;123;0.949631811
59;60;0.985754986
59;61;0.99177305
59;62;0.992018244
59;63;0.991467577
59;64;0.986924389
59;65;0.99715262
59;66;0.987471526
59;67;0.988282366
59;68;0.985349038
59;69;0.955496611
59;70;0.961783439
59;71;0.964678633
59;72;0.961863173
59;73;0.962665135
59;74;0.961173425
59;75;0.964563526
59;76;0.926372963
59;77;0.962492787
59;78;0.964942529
59;79;0.965497412
59;80;0.959743291
59;81;0.965219891
59;82;0.964942529
59;83;0.960868323
59;84;0.966337783
59;85;0.963631074
59;86;0.96489175
59;87;0.968212307
59;88;0.963932519
59;89;0.960303561
59;90;0.965194501
59;91;0.965156794
59;92;0.965177017
59;93;0.967103348
59;94;0.962489096
59;95;0.962121212
59;96;0.963350785
59;97;0.966214265
59;98;0.950128242
59;99;0.961046346
59;100;0.94061086
59;101;0.957016795
59;102;0.962834918
59;103;0.941276115
59;104;0.947428247
59;105;0.964426877
59;106;0.950670088
59;107;0.962773515
59;108;0.962813491
59;109;0.950708215
59;110;0.9543379
59;111;0.962962963
59;112;0.955530217
59;113;0.963134978
59;114;0.965259833
59;115;0.951712028
59;116;0.95829688
59;117;0.958104594
59;118;0.934138973
59;119;0.961167883
59;120;0.949572398
59;121;0.944493915
59;122;0.956198111
59;123;0.950162194
60;61;0.988942444
60;62;0.992592593
60;63;0.989766913
60;64;0.995454545
60;65;0.988047809
60;66;0.991462721
60;67;0.990574122
60;68;0.98535745
60;69;0.954344624
60;70;0.967592593
60;71;0.965856481
60;72;0.964212976
60;73;0.96727899
60;74;0.965794769
60;75;0.967463288
60;76;0.919179735
60;77;0.965974625
60;78;0.967260195
60;79;0.967816092
60;80;0.956268222
60;81;0.966963516
60;82;0.967834578
60;83;0.963745361
60;84;0.965777262
60;85;0.966560047
60;86;0.961403509
60;87;0.964733314
60;88;0.96744186
60;89;0.963827305
60;90;0.961707103
60;91;0.968659315
60;92;0.969837587
60;93;0.970613907
60;94;0.966579483
60;95;0.96563774
60;96;0.963372093
60;97;0.961038961
60;98;0.950156651
60;99;0.960500142
60;100;0.938383267
60;101;0.957041252
60;102;0.961704578
60;103;0.940180587
60;104;0.946322068
60;105;0.964446953
60;106;0.950128242
60;107;0.96222664
60;108;0.961106309
60;109;0.94790487
60;110;0.955504849
60;111;0.960688666
60;112;0.952706553
60;113;0.957934436
60;114;0.966427547
60;115;0.954665107
60;116;0.95948703
60;117;0.96101646
60;118;0.928743961
60;119;0.968193755
60;120;0.943707633
60;121;0.938000593
60;122;0.95851216
60;123;0.94547598
61;62;0.986666667
61;63;0.996320408
61;64;0.991796322
61;65;0.994049306
61;66;0.987248512
61;67;0.986916951
61;68;0.982847341
61;69;0.95483871
61;70;0.96744454
61;71;0.96744454
61;72;0.964658169
61;73;0.967133467
61;74;0.966800229
61;75;0.966743119
61;76;0.925848094
61;77;0.965259833
61;78;0.967686589
61;79;0.967668097
61;80;0.957329463
61;81;0.967963387
61;82;0.968258507
61;83;0.960773167
61;84;0.963904129
61;85;0.965257672
61;86;0.961280932
61;87;0.964016251
61;88;0.966136035
61;89;0.963113564
61;90;0.961583236
61;91;0.967350477
61;92;0.967946867
61;93;0.968134415
61;94;0.965856481
61;95;0.964917367
61;96;0.963241679
61;97;0.965517241
61;98;0.947816222
61;99;0.958121109
61;100;0.937236138
61;101;0.954674221
61;102;0.959862385
61;103;0.937903906
