Depart;Arriver;Cost
6;48;0.917919075
6;50;0.928041119
6;51;0.931554524
6;52;0.916713881
6;53;0.933294664
6;54;0.944284894
6;55;0.926774734
6;56;0.927170868
6;57;0.926651736
6;58;0.929608939
6;59;0.930609961
6;60;0.934977578
6;61;0.936871508
6;62;0.931690929
6;63;0.936170213
6;64;0.937290034
6;65;0.929608939
6;66;0.927455357
6;67;0.928811659
6;68;0.924114671
6;69;0.940081443
6;70;0.969837587
6;71;0.964141122
6;72;0.962231261
6;73;0.957690109
6;74;0.957069262
6;75;0.973973395
6;76;0.887536232
6;77;0.973364215
6;78;0.972334294
6;79;0.971181556
6;80;0.959302326
6;81;0.97289504
6;82;0.972334294
6;83;0.908536585
6;84;0.961783439
6;85;0.959976798
6;86;0.951219512
6;87;0.956471271
6;88;0.95942029
6;89;0.952463768
6;90;0.950667441
6;91;0.961761298
6;92;0.962920046
6;93;0.958816705
6;94;0.957730168
6;95;0.957076566
6;96;0.978922717
6;97;0.968208092
6;98;0.886823401
6;99;0.899505766
6;100;0.870898332
6;101;0.898351648
6;102;0.909904868
6;103;0.871106337
6;104;0.880978261
6;105;0.899672846
6;106;0.887794198
6;107;0.899560922
6;108;0.917369309
6;109;0.88388497
6;110;0.89862259
6;111;0.913407821
6;112;0.8935236
6;113;0.913559322
6;114;0.95267959
6;115;0.937139562
6;116;0.948554913
6;117;0.979639325
6;118;0.892898719
6;119;0.94849537
6;120;0.908934708
6;121;0.900688863
6;122;0.912583519
6;123;0.915517241
7;8;0.995296884
7;9;0.993544601
7;10;0.995884774
7;11;0.981807512
7;12;0.909617613
7;13;0.853163088
7;14;0.920625724
7;15;0.907932831
7;16;0.884259259
7;17;0.919418019
7;18;0.927771557
7;19;0.962187318
7;20;0.932848349
7;21;0.916666667
7;22;0.92893117
7;23;0.924538849
7;24;0.926309729
7;25;0.89254766
7;26;0.963323782
7;27;0.951177484
7;28;0.953555046
7;29;0.954154728
7;30;0.956946039
7;31;0.945370903
7;32;0.948424069
7;33;0.948424069
7;34;0.939393939
7;35;0.942726231
7;36;0.948246118
7;37;0.95905421
7;38;0.964555491
7;39;0.979020979
7;40;0.866242038
7;41;0.936109527
7;42;0.936109527
7;43;0.945080092
7;44;0.970486111
7;45;0.955439815
7;46;0.891986063
7;47;0.894675926
7;48;0.920185078
7;50;0.930285714
7;51;0.933836332
7;52;0.91893424
7;53;0.935577481
7;54;0.945433659
7;55;0.928970917
7;56;0.929372197
7;57;0.928851541
7;58;0.931805478
7;59;0.93281075
7;60;0.93718452
7;61;0.939072107
7;62;0.933893557
7;63;0.937290034
7;64;0.939495798
7;65;0.931805478
7;66;0.929648241
7;67;0.931015143
7;68;0.92632171
7;69;0.942374854
7;70;0.969855072
7;71;0.966435185
7;72;0.963393376
7;73;0.959954233
7;74;0.959335624
7;75;0.976273148
7;76;0.88760139
7;77;0.974522293
7;78;0.971214738
7;79;0.971198157
7;80;0.960465116
7;81;0.971774194
7;82;0.97235023
7;83;0.910704382
7;84;0.964078795
7;85;0.962275102
7;86;0.953515398
7;87;0.958768873
7;88;0.961716937
7;89;0.954756381
7;90;0.952961672
7;91;0.964057971
7;92;0.965217391
7;93;0.961114335
7;94;0.960023175
7;95;0.959373186
7;96;0.97893505
7;97;0.968226459
7;98;0.888949672
7;99;0.901648352
7;100;0.87197418
7;101;0.900494777
7;102;0.912094065
7;103;0.873186459
7;104;0.883088635
7;105;0.901800327
7;106;0.88992333
7;107;0.901702361
7;108;0.919572553
7;109;0.885993485
7;110;0.900771775
7;111;0.915595305
7;112;0.895661724
7;113;0.915771622
7;114;0.95381984
7;115;0.939411425
7;116;0.950838635
7;117;0.977351916
7;118;0.892961024
7;119;0.950781702
7;120;0.911174785
7;121;0.901836969
7;122;0.912632165
7;123;0.916666667
8;9;0.997058824
8;10;0.999410725
8;11;0.9771529
8;12;0.90625
8;13;0.852002322
8;14;0.91724537
8;15;0.905671296
8;16;0.883101852
8;17;0.915083799
8;18;0.923420906
8;19;0.959883721
8;20;0.92849162
8;21;0.912368275
8;22;0.924581006
8;23;0.920200893
8;24;0.922944221
8;25;0.891392259
8;26;0.964429145
8;27;0.946674312
8;28;0.949055524
8;29;0.949656751
8;30;0.95243553
8;31;0.94087256
8;32;0.943935927
8;33;0.943935927
8;34;0.934931507
8;35;0.938250429
8;36;0.943742824
8;37;0.954519286
8;38;0.959976798
8;39;0.976703553
8;40;0.865083961
8;41;0.93166287
8;42;0.93166287
8;43;0.940605368
8;44;0.965915656
8;45;0.950895436
8;46;0.88972722
8;47;0.893518519
8;48;0.916811092
8;50;0.925841415
8;51;0.929316338
8;52;0.914544426
8;53;0.931054461
8;54;0.943168772
8;55;0.924623116
8;56;0.92501399
8;57;0.924496644
8;58;0.927455357
8;59;0.928451649
8;60;0.93281075
8;61;0.934709821
8;62;0.929530201
8;63;0.934004474
8;64;0.935123043
8;65;0.927455357
8;66;0.925306577
8;67;0.926651736
8;68;0.921953958
8;69;0.938953488
8;70;0.968695652
8;71;0.96187175
8;72;0.959953569
8;73;0.955454026
8;74;0.954831332
8;75;0.973973395
8;76;0.886442642
8;77;0.973364215
8;78;0.973471742
8;79;0.972318339
8;80;0.958163858
8;81;0.974033468
8;82;0.973471742
8;83;0.906423034
8;84;0.95951417
8;85;0.957705678
8;86;0.948955916
8;87;0.954202899
8;88;0.957151129
8;89;0.950202664
8;90;0.948405797
8;91;0.959490741
8;92;0.960648148
8;93;0.956546929
8;94;0.955465587
8;95;0.954808806
8;96;0.980082015
8;97;0.968208092
8;98;0.884762425
8;99;0.897421832
8;100;0.869892473
8;101;0.896267838
8;102;0.908836689
8;103;0.869098712
8;104;0.879956545
8;105;0.897603486
8;106;0.885729907
8;107;0.89747807
8;108;0.915216171
8;109;0.882863341
8;110;0.896532746
8;111;0.911272321
8;112;0.892484915
8;113;0.911399549
8;114;0.950455581
8;115;0.934907834
8;116;0.94630485
8;117;0.981945253
8;118;0.891797557
8;119;0.946242775
8;120;0.907842015
8;121;0.899598394
8;122;0.911519199
8;123;0.914417002
9;10;0.996472663
9;11;0.975438596
9;12;0.907986111
9;13;0.853743471
9;14;0.920092646
9;15;0.90851187
9;16;0.885929357
9;17;0.917831191
9;18;0.926174497
9;19;0.962769052
9;20;0.931246506
9;21;0.91509434
9;22;0.927333706
9;23;0.922948074
9;24;0.925776755
9;25;0.893125361
9;26;0.96727899
9;27;0.949512335
9;28;0.951890034
9;29;0.952489983
9;30;0.955275229
9;31;0.943710511
9;32;0.946765884
9;33;0.946765884
9;34;0.937749857
9;35;0.941075515
9;36;0.946582424
9;37;0.957373272
9;38;0.962855485
9;39;0.97960373
9;40;0.865740741
9;41;0.932270916
9;42;0.932270916
9;43;0.941210046
9;44;0.968786127
9;45;0.949250288
9;46;0.892566783
9;47;0.896352056
9;48;0.919653179
9;50;0.928652968
9;51;0.932173913
9;52;0.91299435
9;53;0.933913043
9;54;0.946008041
9;55;0.927374302
9;56;0.927771557
9;57;0.927252378
9;58;0.930206588
9;59;0.931208054
9;60;0.93557423
9;61;0.936383929
9;62;0.932288752
9;63;0.936765529
9;64;0.937884723
9;65;0.930206588
9;66;0.928053542
9;67;0.929411765
9;68;0.924719101
9;69;0.941826643
9;70;0.971577726
9;71;0.964739884
9;72;0.962833914
9;73;0.958285714
9;74;0.957665904
9;75;0.976851852
9;76;0.88599537
9;77;0.976245655
9;78;0.976341604
9;79;0.975187536
9;80;0.959907031
9;81;0.976905312
9;82;0.976341604
9;83;0.907028224
9;84;0.962384259
9;85;0.96057971
9;86;0.951828207
9;87;0.957076566
9;88;0.960023175
9;89;0.953070684
9;90;0.951276102
9;91;0.962362478
9;92;0.963520556
9;93;0.95942029
9;94;0.958333333
9;95;0.956546929
9;96;0.983001172
9;97;0.97108155
9;98;0.885371179
9;99;0.898026316
9;100;0.870499731
9;101;0.896873286
9;102;0.909446618
9;103;0.869705094
9;104;0.880564604
9;105;0.898203593
9;106;0.886338798
9;107;0.898082192
9;108;0.917977528
9;109;0.885512751
9;110;0.899229075
9;111;0.914014517
9;112;0.895170143
9;113;0.909859155
9;114;0.953276353
9;115;0.937752161
9;116;0.949162334
9;117;0.983692487
9;118;0.894644936
9;119;0.949103528
9;120;0.910652921
9;121;0.902411022
9;122;0.912124583
9;123;0.917241379
10;11;0.977738723
10;12;0.906828704
10;13;0.852582705
10;14;0.917824074
10;15;0.90625
10;16;0.883680556
10;17;0.915642458
10;18;0.923979877
10;19;0.960465116
10;20;0.929050279
10;21;0.912922906
10;22;0.925139665
10;23;0.920758929
10;24;0.923519264
10;25;0.89196996
10;26;0.965002869
10;27;0.947247706
10;28;0.949627934
10;29;0.950228833
10;30;0.953008596
10;31;0.941446613
10;32;0.944508009
10;33;0.944508009
10;34;0.935502283
10;35;0.938822184
10;36;0.944316877
10;37;0.955094991
10;38;0.960556845
10;39;0.977285964
10;40;0.865662999
10;41;0.932232346
10;42;0.932232346
10;43;0.941176471
10;44;0.966493356
10;45;0.951473137
10;46;0.890307603
10;47;0.894097222
10;48;0.917388793
10;50;0.926411865
10;51;0.929895713
10;52;0.915110357
10;53;0.931633835
10;54;0.943742824
10;55;0.925181463
10;56;0.925573587
10;57;0.925055928
10;58;0.928013393
10;59;0.92901062
10;60;0.933370661
10;61;0.935267857
10;62;0.930089485
10;63;0.933482392
10;64;0.935682327
10;65;0.928013393
10;66;0.925863991
10;67;0.927211646
10;68;0.922515441
10;69;0.939534884
10;70;0.969275362
10;71;0.962449451
10;72;0.959396752
10;73;0.956025128
10;74;0.955403087
10;75;0.974551764
10;76;0.887022016
10;77;0.973943254
10;78;0.974048443
10;79;0.97289504
10;80;0.958744916
10;81;0.974610502
10;82;0.974048443
10;83;0.906976744
10;84;0.960092539
10;85;0.958285052
10;86;0.949535963
10;87;0.954782609
10;88;0.957730168
10;89;0.950781702
10;90;0.948985507
10;91;0.960069444
10;92;0.961226852
10;93;0.957126304
10;94;0.956043956
10;95;0.955388181
10;96;0.980667838
10;97;0.968786127
10;98;0.885308575
10;99;0.897970378
10;100;0.870430108
10;101;0.896816685
10;102;0.909395973
10;103;0.869635193
10;104;0.880499728
10;105;0.898148148
10;106;0.886276654
10;107;0.898026316
10;108;0.915777653
10;109;0.88340564
10;110;0.897083104
10;111;0.911830357
10;112;0.893033461
10;113;0.911963883
10;114;0.951025057
10;115;0.935483871
10;116;0.946882217
10;117;0.98137369
10;118;0.89237929
10;119;0.946820809
10;120;0.908414425
10;121;0.900172117
10;122;0.912075682
10;123;0.913892078
11;12;0.911901984
11;13;0.86049238
11;14;0.922987165
11;15;0.916910474
11;16;0.892982456
11;17;0.907718121
11;18;0.916060436
11;19;0.966002345
11;20;0.92114094
11;21;0.90717065
11;22;0.917225951
11;23;0.912849162
11;24;0.927578216
11;25;0.900233372
11;26;0.951317297
11;27;0.945852535
11;28;0.941547278
11;29;0.942153494
11;30;0.944922547
11;31;0.944508671
11;32;0.941987364
11;33;0.941987364
11;34;0.938505747
11;35;0.939620472
11;36;0.938434983
11;37;0.945852535
11;38;0.953515398
11;39;0.965657742
11;40;0.878077374
11;41;0.932989691
11;42;0.932989691
11;43;0.935317687
11;44;0.962898551
11;45;0.944444444
11;46;0.894152047
11;47;0.905737705
11;48;0.924781341
11;50;0.93045977
11;51;0.922809054
11;52;0.908163265
11;53;0.924550203
11;54;0.934520391
11;55;0.915131212
11;56;0.917647059
11;57;0.919282511
11;58;0.920111732
11;59;0.92109681
11;60;0.923292273
11;61;0.925223214
11;62;0.920022371
11;63;0.923420906
11;64;0.926692781
11;65;0.920111732
11;66;0.916899052
11;67;0.921436588
11;68;0.919954904
11;69;0.940350877
11;70;0.95657209
11;71;0.953179191
11;72;0.952353283
11;73;0.949084668
11;74;0.949570201
11;75;0.964141122
11;76;0.903055229
11;77;0.963520556
11;78;0.959148446
11;79;0.960253456
11;80;0.965416178
11;81;0.959700633
11;82;0.960276339
11;83;0.902276513
11;84;0.954202899
11;85;0.947856315
11;86;0.945867288
11;87;0.948866938
11;88;0.949565217
11;89;0.94486361
11;90;0.945317045
11;91;0.953043478
11;92;0.953070684
11;93;0.947826087
11;94;0.949015064
11;95;0.949477352
11;96;0.965517241
11;97;0.961783439
11;98;0.880613363
11;99;0.890170236
11;100;0.864762931
11;101;0.892129884
11;102;0.902521008
11;103;0.864981173
11;104;0.874795863
11;105;0.89040349
11;106;0.881578947
11;107;0.892307692
11;108;0.909960608
11;109;0.879760609
11;110;0.889256198
11;111;0.904974846
11;112;0.889378096
11;113;0.912599319
11;114;0.942987457
11;115;0.940766551
11;116;0.944347826
11;117;0.972044263
11;118;0.902941176
11;119;0.937536148
11;120;0.912341407
11;121;0.907353793
11;122;0.901001112
11;123;0.91565569
12;13;0.928304239
12;14;0.977244772
12;15;0.964944649
12;16;0.950556242
12;17;0.882419446
12;18;0.885504794
12;19;0.911799065
12;20;0.883211679
12;21;0.888387824
12;22;0.880337079
12;23;0.874929893
12;24;0.950721154
12;25;0.946078431
12;26;0.889772727
12;27;0.919091967
12;28;0.910456384
12;29;0.91108545
12;30;0.911611785
12;31;0.925513196
12;32;0.915264074
12;33;0.915264074
12;34;0.920653442
12;35;0.918414918
12;36;0.914967967
12;37;0.914634146
12;38;0.92208553
12;39;0.909617613
12;40;0.912431108
12;41;0.888761468
12;42;0.888761468
12;43;0.88895249
12;44;0.900517539
12;45;0.908614668
12;46;0.923264312
12;47;0.959259259
12;48;0.92238806
12;49;0.881619938
12;50;0.925969448
12;51;0.911295092
12;52;0.890103567
12;53;0.908554572
12;54;0.908826945
12;55;0.875139978
12;56;0.881756757
12;57;0.88231982
12;58;0.878007834
12;59;0.877871148
12;60;0.87688864
12;61;0.882122905
12;62;0.877871148
12;63;0.878144215
12;64;0.882418813
12;65;0.878007834
12;66;0.879059351
12;67;0.883380282
12;68;0.88172043
12;69;0.934847579
12;70;0.906358382
12;71;0.912993039
12;72;0.911953353
12;73;0.899486008
12;74;0.902061856
12;75;0.907364787
12;76;0.927960928
12;77;0.903392754
12;78;0.899428571
12;79;0.900457666
12;80;0.908984831
12;81;0.899942824
12;82;0.90051458
12;83;0.880269815
12;84;0.905037638
12;85;0.913119534
12;86;0.915443335
12;87;0.912916423
12;88;0.913702624
12;89;0.914519906
12;90;0.914906103
12;91;0.91831972
12;92;0.911679256
12;93;0.918665886
12;94;0.909831297
12;95;0.919156415
12;96;0.905923345
12;97;0.902761795
12;98;0.869007804
12;99;0.868260145
12;100;0.85408667
12;101;0.865
12;102;0.887813212
12;103;0.85331144
12;104;0.863157895
12;105;0.859417902
12;106;0.868934746
12;107;0.867295947
12;108;0.883456509
12;109;0.858953168
12;110;0.866220736
12;111;0.879661017
12;112;0.86845039
12;113;0.88914417
12;114;0.901142857
12;115;0.948028674
12;116;0.914035088
12;117;0.898334291
12;118;0.924344112
12;119;0.901687027
12;120;0.948795181
12;121;0.946093277
12;122;0.866331096
12;123;0.94645006
13;14;0.912722803
13;15;0.927680798
13;16;0.952046036
13;19;0.861421022
13;24;0.90139141
13;25;0.94125079
13;27;0.861305361
13;28;0.853094274
13;29;0.853757225
